CountryA3,Entity,Sector,0
NZL,Commodities,Meal services,1.7725520568369688e-09
GMB,Industries,Mining and Quarrying,1.7707187689333148e-09
HTI,Industries,Recycling,1.7706565903982846e-09
PHL,Commodities,Spinning,1.770639904446423e-09
USA,Commodities,Poultry processing                                                                                                           ,1.7697753758989855e-09
THA,Commodities,Charcoal and Firewood,1.7673628553095016e-09
UZB,Commodities,Perfume Oils,1.7669430438017974e-09
PYF,Industries,Re-export & Re-import,1.761638577502448e-09
KAZ,Commodities,Microbiology,1.761437364257634e-09
MKD,Commodities,Printed matter and recorded media,1.7605875571752596e-09
SVN,Industries,Manufacture of electrical machinery and apparatus n.e.c.,1.7586259761598045e-09
TKM,Industries,"Electricity, Gas and Water",1.758472415904733e-09
MYS,Commodities,Electricity & gas,1.757763009451208e-09
AFG,Industries,Wholesale Trade,1.7565108546433594e-09
USA,Commodities,"Cookie, cracker, and pasta manufacturing                                                                                      ",1.7551735142026437e-09
PHL,Commodities,Shipbuilding,1.754871553641017e-09
IDN,Commodities,Shipbuilding,1.749249589314615e-09
CMR,Industries,Textiles and Wearing Apparel,1.7491512995344887e-09
ECU,Commodities,Other chemicals,1.748846410295477e-09
FIN,Commodities,Metal ores,1.7485919212817444e-09
BRA,Commodities,Milk from cows and other animals,1.7483217005015268e-09
UZB,Commodities,Other Construction Materials,1.7468345925343119e-09
KGZ,Commodities,Wool yarn,1.7460512797538365e-09
MKD,Commodities,Other services,1.7428469963716799e-09
SVN,Industries,Manufacture of chemicals and chemical products,1.7424231659706687e-09
RWA,Industries,Post and Telecommunications,1.741415882109378e-09
GBR,Commodities,Open cast coal working,1.737589351692952e-09
GBR,Commodities,Deep coal mines ,1.7375836073483736e-09
BLR,Industries,Others,1.7373481865372137e-09
SWZ,Industries,Others,1.7368731047069006e-09
ALB,Industries,Finacial Intermediation and Business Activities,1.7360998844077073e-09
SVN,Commodities,Fish and other fishing products; services incidental of fishing,1.7339641068655438e-09
THA,Commodities,Other Cereals,1.7314619656421704e-09
ITA,Commodities,Secondary raw materials,1.731275482858832e-09
ESP,Commodities,"Anthracite, coal, lignite and peat",1.7309619252144894e-09
HKG,Commodities,paddy rice,1.7307553616582154e-09
NZL,Commodities,Macaroni and noodles,1.7292381656657728e-09
VUT,Industries,Post and Telecommunications,1.7268138211437478e-09
MDG,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",1.726456680417219e-09
GBR,Commodities,Processing and preserving of potatoes   ,1.7250465109022267e-09
SYC,Industries,Others,1.7245885674727138e-09
ISR,Commodities,Manufacture of products of leather and leather substitutes n.e.c.,1.7239838851116887e-09
MLI,Industries,Transport Equipment,1.7236578139733712e-09
UZB,Commodities,Defense + Other,1.7235909308890006e-09
FIN,Commodities,"Products of forestry, logging and related services",1.7233466828438024e-09
NZL,Commodities,Starches,1.7225494228228576e-09
ISR,Commodities,Bulk tea (imports),1.7209062047818466e-09
ISR,Commodities,Cocoa beans (imports),1.7208995088588481e-09
SUD,Industries,Maintenance and Repair,1.7203261999167786e-09
VEN,Commodities,Otros tipos de transporte por v� terrestre,1.7202925136039282e-09
MYS,Commodities,Recycle products,1.7201711712387997e-09
NCL,Industries,Mining and Quarrying,1.7192295651480478e-09
SYC,Industries,Finacial Intermediation and Business Activities,1.717278693562024e-09
KAZ,Commodities,Railway Equipment,1.7163685774893855e-09
THA,Commodities,Swine,1.7161062706024614e-09
JOR,Industries,Others,1.7139180686926748e-09
GBR,Commodities,Manufacture of hollow glass   ,1.7129883941333195e-09
COD,Industries,Finacial Intermediation and Business Activities,1.709366314545528e-09
CHL,Commodities,Forms and records,1.7076971672280076e-09
USA,Commodities,Breakfast cereal manufacturing                                                                                               ,1.7063134522287258e-09
CIV,Industries,Food & Beverages,1.705628046998359e-09
SVN,Commodities,Metal ores,1.7056235324254666e-09
IRQ,Industries,Others,1.7053407564899758e-09
ARG,Commodities,Administrative services for the regime of compulsory social security,1.7039366896130901e-09
TJK,Industries,Metal Products,1.7031462092444765e-09
SVN,Industries,"Recreational, cultural and sporting activities",1.7013539701305748e-09
GBR,Commodities,Organic: Operation of dairies and cheese making   ,1.700989343944638e-09
IND,Commodities,Sugarcane,1.6987980995113178e-09
ARG,Commodities,"Precious and semiprecious stones, pumice stone, emery, natural abrasives, other minerals",1.6985889942537172e-09
UKR,Commodities,Synthetic Rubber,1.696426039396972e-09
GBR,Commodities,Mining of iron ores   ,1.6960293126947048e-09
ISR,Commodities,Growing of citrus,1.6949421303708417e-09
SLV,Industries,Recycling,1.6939560129061812e-09
MUS,Commodities,Other minerals ,1.693285559385381e-09
MUS,Commodities,Metal ores ,1.6922279765160108e-09
ATG,Industries,Textiles and Wearing Apparel,1.6905404774714275e-09
KAZ,Commodities,Synthetic Rubber,1.6904999309262694e-09
AFG,Industries,Textiles and Wearing Apparel,1.690307993410125e-09
OMN,Industries,Others,1.6901367641581482e-09
IRN,Commodities,Sugar cane & sugar beet,1.688428039131215e-09
MWI,Industries,Fishing,1.6843673327478445e-09
MNE,Industries,Transport,1.6837835397106078e-09
AUS,Commodities,Lobster ,1.6836665056281395e-09
JPN,Commodities,"Stadiums and companies of bicycle, horse, motorcar and motorboat races",1.6834691476774968e-09
FIN,Commodities,Secondary raw materials,1.6821746409253053e-09
TTO,Industries,Textiles and Wearing Apparel,1.6813829508067753e-09
AGO,Industries,Other Manufacturing,1.6794407586304212e-09
AUS,Commodities,Services to fishing and squid jigging,1.6784883456858134e-09
TTO,Industries,Mining and Quarrying,1.6766605263733765e-09
GMB,Industries,Fishing,1.6756520188779134e-09
AUS,Commodities,Animal breeding,1.675539377441008e-09
SLE,Industries,Other Manufacturing,1.6718559052252377e-09
ABW,Industries,Fishing,1.6712444285367911e-09
AUS,Commodities,Overseas communication services and Pay TV,1.6703183396207213e-09
COG,Industries,Re-export & Re-import,1.6674734965245737e-09
ARG,Commodities,Fruit and vegetable juices,1.665990591176884e-09
BOL,Commodities,DOMESTIC SERVICES,1.6659581055756441e-09
GBR,Commodities,"Growing of oleaginous fruits, Growing of spices, aromatic, drug and pharmaceutical crops, Growing of other perennial crops, Post-harvest crop activities, Seed processing for propagation, Growing of tobacco",1.6650044550940726e-09
MMR,Industries,Retail Trade,1.6628920732975236e-09
MLI,Industries,Recycling,1.661987869564722e-09
COL,Commodities,Non-metallic minerals,1.6588749800167022e-09
UKR,Commodities,Microbiology,1.6569783781353914e-09
RWA,Industries,Private Households,1.6562550349341717e-09
PHL,Commodities,Fish products,1.6551014505434918e-09
UKR,Commodities,Railway Equipment,1.6550681533942494e-09
BFA,Industries,Post and Telecommunications,1.6544802501815719e-09
SAU,Industries,Others,1.6542786935267155e-09
AUS,Commodities,Legumes,1.65354790943458e-09
NZL,Commodities,Wool,1.6533517315501329e-09
MYS,Commodities,Health - Private,1.6527192238274142e-09
NZL,Commodities,Fruit juices,1.6517662423319098e-09
NLD,Industries,Private households with employed persons,1.6504688895302807e-09
JPN,Commodities,Places for private lessons,1.6502076815026348e-09
ISR,Commodities,Mining and agglomeration of hard coal,1.6494484055272019e-09
TKM,Industries,Food & Beverages,1.6468390854278817e-09
GBR,Commodities,Manufacture of bread; manufacture of fresh pastry goods and cakes  ,1.6467264246346884e-09
ARG,Commodities,Medical and surgical equipment and orthopedic appliances,1.6430925738458133e-09
UZB,Commodities,Paper + Pulp,1.642787403980966e-09
ISR,Commodities,Growing of other cereals and pulses,1.6415546768700165e-09
GBR,Commodities,Manufacture of homogenised food preparations and dietetic food  ,1.6411342220127462e-09
WSM,Industries,Re-export & Re-import,1.6400127921481602e-09
AUS,Commodities,Ginned cotton,1.6374271450064162e-09
ARG,Commodities,"Petroleum gases and other gaseous hydrocarbons, except natural gas",1.631531882830819e-09
MDG,Industries,Retail Trade,1.6303384697079788e-09
SVN,Commodities,Coal and lignite; peat,1.6296983573908434e-09
KAZ,Commodities,Logging,1.6276849556476662e-09
AUS,Commodities,Butter oil,1.6266819401968874e-09
AUS,Commodities,"Oats, sorghum and other cereal grains",1.6246142863245447e-09
ECU,Commodities,Chocolate and confectionery,1.6244632202347248e-09
MKD,Commodities,Metal ores,1.6243688765431008e-09
KAZ,Commodities,Synthetic Resins,1.6238696162178211e-09
CIV,Industries,Re-export & Re-import,1.6233597121270213e-09
IDN,Commodities,Water supply,1.6214717698164908e-09
MAC,Industries,Fishing,1.6213385370191147e-09
TGO,Industries,"Electricity, Gas and Water",1.62050132404574e-09
KAZ,Commodities,Animal Feed,1.620114798106217e-09
GBR,Commodities,Organic: Growing of cereals and other crops n.e.c. (except wheat),1.6196544153600225e-09
KGZ,Commodities,Other ores,1.6196226743782944e-09
JPN,Commodities,Vegetables,1.6188722291627553e-09
MMR,Industries,Maintenance and Repair,1.61836921154351e-09
SVK,Industries,"Electricity, gas, steam and hot water supply",1.6179685193840521e-09
CRI,Industries,Others,1.6142467636535279e-09
THA,Commodities,Agricultural Services,1.6141869975802273e-09
BIH,Industries,Others,1.6084270643019043e-09
KGZ,Commodities,Shoes,1.6073067051146431e-09
ARG,Commodities,Other forestry products (includes charcoal),1.6063047974429347e-09
GIN,Industries,Finacial Intermediation and Business Activities,1.605592338888843e-09
SVK,Commodities,Private households with employed persons,1.6053378137034102e-09
UZB,Commodities,Distilleries,1.6051451041317162e-09
LBY,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",1.6031524082217387e-09
VUT,Industries,Maintenance and Repair,1.6027995495757965e-09
LSO,Industries,Fishing,1.6018661515686703e-09
IND,Commodities,Fishing,1.6018001793906028e-09
COL,Commodities,Food products n.e.c.,1.6011974377670673e-09
JPN,Commodities,Agricultural public construction,1.6009503759121664e-09
PHL,Commodities,Other construction,1.5983063088542109e-09
ISR,Commodities,Raising of turkeys and other poultry farming,1.5954626567989738e-09
CHL,Commodities,Animal feed,1.594466183963065e-09
PHL,Commodities,Knitting,1.5940295154889358e-09
KGZ,Commodities,Dairy industry,1.5934993686536184e-09
SLE,Industries,Textiles and Wearing Apparel,1.593188639174272e-09
BTN,Industries,Wood and Paper,1.5916271826290394e-09
LTU,Commodities,Uranium and thorium ores,1.5897388992730668e-09
THA,Commodities,Soft Drinks,1.5879572009664337e-09
BRA,Commodities,Cotton,1.5866504656142223e-09
CIV,Industries,Textiles and Wearing Apparel,1.586552898134306e-09
CHL,Commodities,Non-metallic mineral products,1.5862832756133979e-09
GAB,Industries,Re-export & Re-import,1.5848030527986455e-09
BRA,Commodities,Coal,1.5838801898244898e-09
GBR,Commodities,Fish farming (organic/sustainable),1.583365980250482e-09
ARG,Commodities,Wood products,1.5825555673847244e-09
HTI,Industries,Textiles and Wearing Apparel,1.5824178494635278e-09
NZL,Commodities,Articles of concrete and stone,1.5820228390269197e-09
CYP,Industries,Construction,1.581516534008073e-09
GBR,Commodities,Manufacture of fruit and vegetable juice   ,1.58053270520407e-09
BRA,Commodities,Sugar cane,1.5797192573943505e-09
RWA,Industries,Maintenance and Repair,1.5792050053009572e-09
UZB,Commodities,Pumps + Chemical Equipment,1.5779624670183911e-09
EST,Commodities,Metal ores,1.5764015129563495e-09
SUR,Industries,Other Manufacturing,1.5762125885511713e-09
MMR,Industries,"Education, Health and Other Services",1.5759816723383523e-09
COL,Commodities,Basic metal products (except machinery and equipment),1.5743346075593117e-09
SVK,Commodities,FISIM,1.5733990319493016e-09
BEL,Commodities,Metal ores,1.5726830482543217e-09
LBY,Industries,Wholesale Trade,1.5695727917866353e-09
NZL,Commodities,"Cement, lime and plaster",1.5690406316504554e-09
GBR,Commodities,Organic: Farming of cattle for meat,1.5679253942669662e-09
COL,Commodities,House gas,1.5645730096137553e-09
UKR,Commodities,Non-ferrous Ores,1.5643757118064078e-09
WSM,Industries,Private Households,1.5617718124982522e-09
IDN,Commodities,Other electronics and electronic products,1.5599150330776112e-09
OMN,Industries,Re-export & Re-import,1.5597488564571722e-09
ERI,Industries,Recycling,1.5591863944505023e-09
ARG,Commodities,"Not frozen crustaceans, oysters, other invertebrates, live, fresh or chilled",1.5565215641483476e-09
TTO,Industries,Re-export & Re-import,1.5557260275279038e-09
CAN,Industries,"Collection, purification and distribution of water",1.5552313767949177e-09
HTI,Industries,Food & Beverages,1.5550575730251851e-09
KEN,Commodities,Cotton,1.5538924643215835e-09
THA,Commodities,Ocean and Coastal Fishing,1.5537511615396988e-09
ERI,Industries,Textiles and Wearing Apparel,1.5536146187219529e-09
GBR,Commodities,Growing of rice,1.5516883295325814e-09
ERI,Industries,Metal Products,1.5514291706497776e-09
IRL,Commodities,Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying,1.5511744315766613e-09
ARG,Commodities,Lifting and handling equipment and parts thereof,1.5493689503724042e-09
MRT,Industries,Fishing,1.547802856117433e-09
ECU,Commodities,Fabricated metal products,1.5475523165028161e-09
BRA,Commodities,Live birds,1.5449253958675107e-09
TTO,Industries,Private Households,1.5429737016042893e-09
ISR,Commodities,"Growing of flowers, garden plants and lawns",1.5415218233555672e-09
VUT,Industries,Transport,1.5382285825286203e-09
COL,Commodities,Automotive and personal and household goods repair services,1.5379744953034565e-09
VEN,Commodities,"Hoteler�, campamentos y otros tipos de hospedaje temporal",1.53757919034679e-09
PHL,Commodities,Electricity and gas,1.5373695293860194e-09
JPN,Commodities,Non-residential construction (non-wooden),1.5371846024901822e-09
GAB,Industries,Maintenance and Repair,1.533484110668764e-09
UZB,Commodities,Precision Instruments,1.532461858192639e-09
ARG,Commodities,Wood sawn or chipped lengthwise,1.5296451343148164e-09
CIV,Industries,Other Manufacturing,1.5293710313113713e-09
BRA,Commodities,Beef and other live animals,1.528979573501812e-09
JPN,Commodities,Paving materials,1.5287691203566994e-09
MEX,Commodities,Transport-related services,1.5273093040883982e-09
ECU,Commodities,Power,1.5223353272460831e-09
GBR,Commodities,Operation of dairies and cheese making   ,1.519904863854741e-09
TUN,Industries,Others,1.5197422801349727e-09
NOR,Commodities,Other services,1.5194455901930916e-09
NZL,Commodities,Processed milk and cream,1.5184418127980753e-09
BRA,Commodities,Live pigs,1.5137290298875743e-09
ESP,Commodities,Production and distribution of gas,1.513466328050756e-09
TGO,Industries,Finacial Intermediation and Business Activities,1.5124580850514238e-09
JPN,Commodities,Non-residential construction (wooden),1.511499002744068e-09
